No,year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,wd,WSPM,arah
29041,2016,6,23,0,109.0,109.0,2.0,27.0,1000.0,163.0,27.0,992.3,22.0,0.0,N,2.2,N
29042,2016,6,23,1,119.0,119.0,2.0,28.0,1100.0,161.0,26.7,992.6,22.1,0.0,WSW,0.9,WSW
29043,2016,6,23,2,117.0,117.0,2.0,34.0,1000.0,132.0,26.3,992.7,21.3,0.0,W,0.9,W
29044,2016,6,23,3,124.0,124.0,2.0,38.0,1000.0,89.0,25.9,993.5,21.3,0.0,SSE,0.8,SSE
29045,2016,6,23,4,117.0,117.0,2.0,28.0,1100.0,93.0,25.5,993.8,22.0,0.0,N,1.3,N
29046,2016,6,23,5,112.0,112.0,2.0,26.0,1000.0,100.0,25.2,993.7,21.9,0.0,NNW,1.3,NNW
29047,2016,6,23,6,107.0,107.0,2.0,26.0,900.0,84.0,25.0,994.0,21.7,0.0,WSW,0.9,WSW
29048,2016,6,23,7,53.0,53.0,2.0,26.0,500.0,65.0,25.8,994.2,17.4,0.0,N,1.4,N
29049,2016,6,23,8,33.0,53.0,2.0,26.0,400.0,46.0,27.4,994.6,14.4,0.0,NE,1.5,NE
29050,2016,6,23,9,6.0,26.0,2.0,16.0,400.0,57.0,27.3,995.5,16.0,0.0,NW,1.8,NW
29051,2016,6,23,10,24.0,24.0,4.0,23.0,600.0,47.0,28.1,995.8,14.3,0.0,W,0.8,W
29052,2016,6,23,11,10.0,55.0,6.0,25.0,600.0,47.0,29.5,995.6,13.3,0.0,SW,0.9,SW
29053,2016,6,23,12,9.0,9.0,7.0,19.0,500.0,70.0,30.6,995.5,18.3,0.0,NW,1.2,NW
29054,2016,6,23,13,21.0,112.0,3.0,15.0,500.0,112.0,30.1,995.2,16.9,0.0,ESE,2.3,ESE
29055,2016,6,23,14,31.0,31.0,3.0,13.0,400.0,133.0,32.2,994.1,12.4,0.0,WNW,1.7,WNW
29056,2016,6,23,15,8.0,8.0,3.0,9.0,300.0,121.0,32.3,993.2,12.0,0.0,NW,2.5,NW
29057,2016,6,23,16,3.0,7.0,2.0,3.0,200.0,103.0,33.2,993.1,9.3,0.0,NNW,3.5,NNW
29058,2016,6,23,17,7.0,7.0,2.0,3.0,200.0,103.0,33.7,992.8,9.0,0.0,NW,2.2,NW
29059,2016,6,23,18,18.0,18.0,2.0,4.0,200.0,94.0,32.9,992.6,8.4,0.0,WNW,1.7,WNW
29060,2016,6,23,19,9.0,50.0,2.0,4.0,200.0,73.0,31.2,993.1,9.4,0.0,NW,0.3,NW
29061,2016,6,23,20,15.0,88.0,2.0,7.0,600.0,107.0,29.0,993.9,17.8,0.0,E,2.4,E
29062,2016,6,23,21,49.0,105.0,2.0,15.0,1300.0,162.0,27.1,994.5,17.3,0.0,N,0.9,N
29063,2016,6,23,22,45.0,63.0,2.0,18.0,1100.0,112.0,25.9,995.3,16.2,0.0,ESE,1.8,ESE
29064,2016,6,23,23,36.0,36.0,2.0,7.0,600.0,86.0,24.7,995.6,15.6,0.0,ESE,0.9,ESE
29065,2016,6,24,0,19.0,99.0,2.0,8.0,600.0,75.0,22.7,996.1,15.0,0.0,W,0.8,W
29066,2016,6,24,1,15.0,15.0,2.0,5.0,300.0,57.0,21.8,996.5,14.7,0.0,N,1.1,N
29067,2016,6,24,2,4.0,5.0,2.0,2.0,100.0,78.0,23.0,996.9,6.3,0.0,N,1.8,N
29068,2016,6,24,3,12.0,15.0,2.0,2.0,100.0,76.0,23.0,997.2,4.5,0.0,NNE,1.5,NNE
29069,2016,6,24,4,3.0,5.0,2.0,2.0,100.0,69.0,23.6,997.8,3.0,0.0,NNE,2.0,NNE
29070,2016,6,24,5,4.0,5.0,2.0,3.0,100.0,73.0,23.2,998.3,3.2,0.0,N,2.3,N
29071,2016,6,24,6,3.0,19.0,2.0,6.0,200.0,67.0,23.4,998.6,3.8,0.0,N,1.9,N
29072,2016,6,24,7,6.0,10.0,2.0,7.0,200.0,63.0,25.3,998.6,4.9,0.0,N,2.4,N
29073,2016,6,24,8,3.0,5.0,2.0,5.0,200.0,65.0,27.7,998.6,4.7,0.0,NE,2.4,NE
29074,2016,6,24,9,4.0,13.0,5.0,7.0,300.0,67.0,29.8,998.2,4.4,0.0,NW,2.1,NW
29075,2016,6,24,10,4.0,13.0,5.0,7.0,300.0,67.0,30.7,997.7,5.9,0.0,NW,2.9,NW
29076,2016,6,24,11,4.0,13.0,5.0,7.0,300.0,67.0,31.5,997.2,6.5,0.0,NNW,2.4,NNW
29077,2016,6,24,12,3.0,18.0,2.0,3.0,200.0,89.0,32.4,996.6,5.8,0.0,NW,3.4,NW
29078,2016,6,24,13,4.0,21.0,2.0,2.0,200.0,93.0,32.7,995.8,6.1,0.0,WNW,3.9,WNW
29079,2016,6,24,14,6.0,6.0,2.0,2.0,100.0,88.0,33.6,995.1,6.0,0.0,WNW,4.7,WNW
29080,2016,6,24,15,3.0,69.0,2.0,2.0,100.0,89.0,33.3,994.5,4.1,0.0,NNW,3.4,NNW
29081,2016,6,24,16,11.0,33.0,2.0,2.0,100.0,88.0,32.6,995.1,6.0,0.0,N,4.4,N
29082,2016,6,24,17,15.0,15.0,2.0,3.0,100.0,85.0,33.0,994.7,5.5,0.0,NNW,4.0,NNW
29083,2016,6,24,18,14.0,14.0,2.0,3.0,100.0,89.0,32.2,995.1,3.2,0.0,N,3.9,N
29084,2016,6,24,19,15.0,46.0,2.0,2.0,100.0,97.0,30.1,996.0,3.2,0.0,N,3.8,N
29085,2016,6,24,20,9.0,34.0,2.0,2.0,100.0,101.0,28.6,997.0,3.4,0.0,NNW,5.4,NNW
29086,2016,6,24,21,6.0,21.0,2.0,2.0,200.0,101.0,27.4,998.1,4.4,0.0,NNW,3.9,NNW
29087,2016,6,24,22,7.0,14.0,2.0,2.0,200.0,97.0,26.7,998.9,5.0,0.0,N,3.5,N
29088,2016,6,24,23,7.0,7.0,2.0,2.0,200.0,95.0,25.8,998.9,5.4,0.0,N,1.8,N
29089,2016,6,25,0,3.0,8.0,2.0,2.0,200.0,91.0,24.9,998.7,5.6,0.0,NE,1.9,NE
29090,2016,6,25,1,3.0,10.0,2.0,2.0,200.0,84.0,25.3,998.4,5.5,0.0,NE,3.0,NE
29091,2016,6,25,2,3.0,12.0,2.0,2.0,200.0,77.0,24.3,998.4,6.1,0.0,N,1.9,N
29092,2016,6,25,3,5.0,5.0,2.0,2.0,200.0,76.0,25.4,998.4,5.6,0.0,NE,2.8,NE
29093,2016,6,25,4,5.0,9.0,2.0,3.0,300.0,74.0,26.0,998.7,5.0,0.0,NE,5.2,NE
29094,2016,6,25,5,5.0,16.0,3.0,4.0,300.0,73.0,25.4,999.3,5.0,0.0,NNE,2.0,NNE
29095,2016,6,25,6,5.0,22.0,4.0,4.0,300.0,72.0,25.7,999.8,5.3,0.0,NNE,1.7,NNE
29096,2016,6,25,7,4.0,16.0,3.0,3.0,300.0,71.0,27.4,1000.3,6.7,0.0,NW,2.1,NW
29097,2016,6,25,8,15.0,15.0,2.0,2.0,300.0,73.0,29.7,1000.3,7.0,0.0,NNW,1.8,NNW
29098,2016,6,25,9,11.0,18.0,2.0,2.0,200.0,78.0,31.5,999.8,7.2,0.0,N,2.6,N
29099,2016,6,25,10,3.0,18.0,2.0,2.0,300.0,84.0,32.5,999.4,7.3,0.0,N,4.0,N
29100,2016,6,25,11,14.0,24.0,2.0,2.0,300.0,90.0,34.4,998.8,8.2,0.0,NW,3.6,NW
29101,2016,6,25,12,9.0,12.0,2.0,2.0,300.0,98.0,35.3,998.1,8.2,0.0,WNW,3.5,WNW
29102,2016,6,25,13,17.0,17.0,2.0,3.0,200.0,103.0,36.0,997.1,7.9,0.0,WNW,4.2,WNW
29103,2016,6,25,14,24.0,24.0,2.0,5.0,200.0,109.0,37.2,996.4,8.1,0.0,W,3.5,W
29104,2016,6,25,15,27.0,28.0,2.0,6.0,200.0,115.0,37.4,995.8,8.2,0.0,WNW,4.3,WNW
29105,2016,6,25,16,30.0,30.0,2.0,8.0,200.0,119.0,38.0,995.3,7.8,0.0,W,2.9,W
29106,2016,6,25,17,35.0,44.0,2.0,9.0,200.0,123.0,38.1,995.4,8.8,0.0,NW,1.9,NW
29107,2016,6,25,18,29.0,85.0,2.0,18.0,300.0,151.0,34.8,995.8,11.2,0.0,E,2.4,E
29108,2016,6,25,19,38.0,97.0,2.0,20.0,400.0,139.0,33.7,996.1,10.3,0.0,E,2.8,E
29109,2016,6,25,20,14.0,64.0,2.0,12.0,300.0,125.0,31.9,996.5,10.6,0.0,NNE,1.3,NNE
29110,2016,6,25,21,32.0,34.0,2.0,9.0,300.0,134.0,30.7,997.1,11.1,0.0,NE,1.7,NE
29111,2016,6,25,22,26.0,32.0,2.0,9.0,300.0,125.0,28.5,997.5,11.5,0.0,NNE,0.9,NNE
29112,2016,6,25,23,24.0,42.0,2.0,14.0,300.0,112.0,27.0,997.5,11.9,0.0,WNW,1.0,WNW
29113,2016,6,26,0,25.0,32.0,2.0,8.0,300.0,112.0,25.6,997.5,11.7,0.0,NW,1.1,NW
29114,2016,6,26,1,30.0,36.0,2.0,8.0,300.0,105.0,24.5,997.7,12.1,0.0,NNW,1.9,NNW
29115,2016,6,26,2,21.0,23.0,2.0,7.0,300.0,100.0,24.8,997.6,11.4,0.0,WNW,1.1,WNW
29116,2016,6,26,3,23.0,33.0,2.0,7.0,300.0,102.0,24.2,997.9,11.2,0.0,ENE,1.1,ENE
29117,2016,6,26,4,25.0,35.0,2.0,6.0,300.0,82.0,22.8,998.1,11.8,0.0,NW,1.1,NW
29118,2016,6,26,5,34.0,34.0,2.0,10.0,300.0,78.0,21.9,997.9,11.0,0.0,NNW,1.3,NNW
29119,2016,6,26,6,25.0,43.0,2.0,11.0,300.0,75.0,22.1,998.1,11.8,0.0,N,1.0,N
29120,2016,6,26,7,33.0,65.0,2.0,18.0,400.0,62.0,26.2,998.3,11.1,0.0,ESE,0.7,ESE
29121,2016,6,26,8,35.0,80.0,2.0,19.0,400.0,65.0,27.8,998.1,14.1,0.0,WSW,1.4,WSW
29122,2016,6,26,9,24.0,40.0,2.0,27.0,400.0,68.0,30.3,997.7,11.8,0.0,SSW,1.4,SSW
29123,2016,6,26,10,32.0,65.0,2.0,37.0,400.0,85.0,31.6,997.4,13.4,0.0,SSE,1.5,SSE
29124,2016,6,26,11,45.0,69.0,2.0,34.0,500.0,133.0,32.8,996.8,12.4,0.0,S,2.3,S
29125,2016,6,26,12,39.0,61.0,2.0,23.0,400.0,180.0,34.3,996.3,12.6,0.0,SE,2.6,SE
29126,2016,6,26,13,34.0,40.0,2.0,23.0,400.0,193.0,34.8,995.5,11.9,0.0,SE,3.6,SE
29127,2016,6,26,14,39.0,54.0,2.0,27.0,400.0,245.0,36.3,994.3,11.9,0.0,E,2.8,E
29128,2016,6,26,15,41.0,48.0,3.0,31.0,500.0,278.0,37.0,993.6,9.6,0.0,S,4.1,S
29129,2016,6,26,16,31.0,66.0,2.0,23.0,300.0,187.0,36.4,993.7,9.8,0.0,S,4.9,S
29130,2016,6,26,17,38.0,88.0,4.0,27.0,400.0,187.0,35.3,993.3,7.4,0.0,S,4.9,S
29131,2016,6,26,18,38.0,95.0,3.0,26.0,400.0,156.0,34.5,993.1,7.5,0.0,S,3.8,S
29132,2016,6,26,19,42.0,112.0,5.0,30.0,400.0,158.0,33.4,993.5,8.8,0.0,SSE,3.6,SSE
29133,2016,6,26,20,48.0,109.0,8.0,32.0,500.0,172.0,32.3,994.0,8.5,0.0,SSE,2.5,SSE
29134,2016,6,26,21,44.0,108.0,7.0,29.0,500.0,149.0,31.7,994.6,8.6,0.0,SSE,2.1,SSE
29135,2016,6,26,22,50.0,109.0,5.0,29.0,500.0,121.0,31.3,994.8,8.9,0.0,SSE,2.9,SSE
29136,2016,6,26,23,50.0,80.0,3.0,28.0,600.0,99.0,31.0,994.4,8.7,0.0,SE,2.7,SE
29137,2016,6,27,0,43.0,71.0,3.0,29.0,600.0,92.0,29.8,994.1,9.8,0.0,ESE,1.6,ESE
29138,2016,6,27,1,32.0,81.0,2.0,31.0,600.0,77.0,27.8,993.9,10.9,0.0,NW,1.2,NW
29139,2016,6,27,2,49.0,64.0,2.0,28.0,500.0,71.0,26.6,993.9,10.7,0.0,N,1.9,N
29140,2016,6,27,3,54.0,66.0,2.0,28.0,500.0,64.0,25.5,993.5,10.9,0.0,NE,0.8,NE
29141,2016,6,27,4,41.0,63.0,2.0,24.0,500.0,68.0,25.2,993.5,11.0,0.0,ENE,0.9,ENE
29142,2016,6,27,5,46.0,58.0,2.0,27.0,500.0,66.0,25.3,993.6,11.5,0.0,ESE,1.9,ESE
29143,2016,6,27,6,45.0,69.0,4.0,37.0,500.0,65.0,24.7,994.7,11.6,0.0,NNE,1.2,NNE
29144,2016,6,27,7,46.0,76.0,5.0,30.0,500.0,89.0,25.2,995.7,12.8,0.0,SSW,1.1,SSW
29145,2016,6,27,8,41.0,127.0,3.0,30.0,600.0,93.0,23.7,995.6,14.4,0.1,ENE,1.3,ENE
29146,2016,6,27,9,45.0,46.0,2.0,18.0,500.0,97.0,24.2,994.9,15.9,0.1,N,2.1,N
29147,2016,6,27,10,26.0,26.0,3.0,14.0,500.0,134.0,27.0,994.6,15.7,0.0,N,2.1,N
29148,2016,6,27,11,30.0,30.0,4.0,16.0,500.0,150.0,29.4,994.3,13.6,0.0,S,2.1,S
29149,2016,6,27,12,39.0,39.0,4.0,20.0,500.0,171.0,29.2,993.5,14.2,0.0,ESE,2.7,ESE
29150,2016,6,27,13,46.0,81.0,5.0,20.0,500.0,192.0,30.0,992.9,14.1,0.0,SE,2.6,SE
29151,2016,6,27,14,60.0,75.0,6.0,23.0,700.0,215.0,29.6,992.7,14.6,0.0,SE,3.1,SE
29152,2016,6,27,15,61.0,135.0,4.0,29.0,700.0,212.0,25.3,993.6,18.0,1.0,SSW,1.7,SSW
29153,2016,6,27,16,79.0,130.0,2.0,23.0,700.0,168.0,23.1,994.8,19.7,1.2,W,1.5,W
29154,2016,6,27,17,75.0,75.0,2.0,24.0,700.0,156.0,24.1,993.6,18.7,0.0,NNE,2.1,NNE
29155,2016,6,27,18,74.0,74.0,2.0,26.0,700.0,164.0,24.6,993.6,18.8,0.0,NNE,1.8,NNE
29156,2016,6,27,19,66.0,66.0,2.0,25.0,700.0,149.0,24.3,994.3,18.5,0.0,ENE,2.1,ENE
29157,2016,6,27,20,60.0,60.0,2.0,24.0,700.0,133.0,24.4,995.0,18.1,0.0,NNE,1.5,NNE
29158,2016,6,27,21,74.0,81.0,2.0,27.0,700.0,105.0,22.9,995.9,18.9,1.2,S,3.3,S
29159,2016,6,27,22,72.0,72.0,2.0,32.0,700.0,83.0,22.0,996.0,18.2,0.8,E,1.7,E
29160,2016,6,27,23,70.0,70.0,2.0,41.0,700.0,68.0,21.7,995.9,18.1,0.0,E,1.7,E
29161,2016,6,28,0,70.0,70.0,2.0,25.0,600.0,89.0,21.5,995.9,18.3,0.0,NNE,1.2,NNE
29162,2016,6,28,1,59.0,59.0,2.0,20.0,500.0,94.0,20.8,996.9,19.3,1.4,NW,1.1,NW
29163,2016,6,28,2,31.0,31.0,2.0,18.0,500.0,112.0,19.8,996.1,18.3,1.7,N,1.6,N
29164,2016,6,28,3,25.0,25.0,2.0,16.0,500.0,110.0,19.2,996.5,17.7,1.1,N,0.8,N
29165,2016,6,28,4,31.0,31.0,2.0,16.0,500.0,85.0,19.3,996.0,18.1,2.6,NNW,0.9,NNW
29166,2016,6,28,5,22.0,22.0,2.0,6.0,500.0,99.0,19.0,994.8,17.8,1.8,NE,2.3,NE
29167,2016,6,28,6,32.0,32.0,2.0,12.0,500.0,99.0,19.5,995.8,18.3,0.1,ESE,2.1,ESE
29168,2016,6,28,7,51.0,51.0,2.0,11.0,500.0,100.0,19.7,996.8,18.5,0.0,ESE,2.4,ESE
29169,2016,6,28,8,60.0,60.0,2.0,13.0,600.0,87.0,20.3,996.5,18.6,0.0,E,1.8,E
29170,2016,6,28,9,65.0,65.0,2.0,15.0,500.0,94.0,21.1,996.9,18.3,0.0,ESE,2.5,ESE
29171,2016,6,28,10,41.0,41.0,2.0,13.0,500.0,99.0,20.9,997.5,18.1,0.0,SE,2.0,SE
29172,2016,6,28,11,38.0,38.0,2.0,18.0,500.0,89.0,20.9,997.6,17.5,0.0,ESE,2.1,ESE
29173,2016,6,28,12,32.0,32.0,2.0,26.0,600.0,77.0,21.0,997.3,17.6,0.0,ESE,2.3,ESE
29174,2016,6,28,13,35.0,35.0,2.0,27.0,600.0,78.0,20.7,996.8,18.1,0.0,ESE,1.7,ESE
29175,2016,6,28,14,52.0,52.0,2.0,26.0,600.0,83.0,20.1,996.9,18.6,0.1,ESE,1.6,ESE
29176,2016,6,28,15,56.0,91.0,2.0,22.0,700.0,82.0,20.4,996.3,18.7,0.4,ESE,2.2,ESE
29177,2016,6,28,16,61.0,61.0,2.0,23.0,700.0,65.0,20.4,996.2,18.7,0.6,ESE,2.3,ESE
29178,2016,6,28,17,73.0,73.0,2.0,23.0,700.0,80.0,21.0,996.0,19.3,0.2,ESE,1.4,ESE
29179,2016,6,28,18,77.0,77.0,2.0,25.0,700.0,77.0,20.9,995.8,19.0,0.0,ESE,2.3,ESE
29180,2016,6,28,19,78.0,78.0,2.0,30.0,700.0,67.0,20.8,996.9,19.5,0.3,ESE,1.7,ESE
29181,2016,6,28,20,83.0,83.0,2.0,38.0,700.0,47.0,20.9,997.3,19.4,0.0,ENE,1.5,ENE
29182,2016,6,28,21,85.0,85.0,2.0,40.0,800.0,38.0,20.6,997.4,19.4,0.5,ESE,1.8,ESE
29183,2016,6,28,22,102.0,102.0,2.0,42.0,900.0,34.0,20.5,996.7,19.5,0.0,ESE,1.6,ESE
29184,2016,6,28,23,107.0,107.0,2.0,44.0,900.0,26.0,20.5,996.8,19.5,0.0,ESE,1.3,ESE
29185,2016,6,29,0,104.0,104.0,2.0,36.0,900.0,25.0,20.5,995.9,19.5,0.0,ESE,0.9,ESE
29186,2016,6,29,1,104.0,104.0,2.0,35.0,900.0,17.0,20.6,996.4,19.6,0.0,ESE,1.1,ESE
29187,2016,6,29,2,102.0,102.0,2.0,33.0,900.0,18.0,20.5,995.9,19.5,0.0,ESE,1.1,ESE
29188,2016,6,29,3,91.0,91.0,2.0,26.0,800.0,20.0,20.6,995.6,19.4,0.0,E,1.0,E
29189,2016,6,29,4,96.0,96.0,2.0,22.0,800.0,25.0,20.1,995.3,19.3,0.0,NNW,1.0,NNW
29190,2016,6,29,5,88.0,88.0,2.0,20.0,800.0,21.0,19.6,995.3,18.9,0.0,NNW,1.2,NNW
29191,2016,6,29,6,95.0,95.0,2.0,20.0,800.0,24.0,20.0,995.5,19.5,0.0,WNW,0.8,WNW
29192,2016,6,29,7,95.0,95.0,2.0,31.0,800.0,13.0,20.7,996.0,19.9,0.0,WNW,0.8,WNW
29193,2016,6,29,8,113.0,113.0,2.0,43.0,800.0,20.0,22.2,996.3,19.6,0.0,WSW,0.9,WSW
29194,2016,6,29,9,125.0,125.0,2.0,47.0,800.0,34.0,22.9,996.2,19.3,0.0,SSW,0.9,SSW
29195,2016,6,29,10,112.0,112.0,2.0,37.0,800.0,59.0,25.0,996.0,18.9,0.0,WSW,1.3,WSW
29196,2016,6,29,11,83.0,83.0,2.0,29.0,700.0,86.0,25.9,995.7,19.1,0.0,SSW,1.5,SSW
29197,2016,6,29,12,88.0,88.0,2.0,30.0,700.0,113.0,27.2,995.4,19.3,0.0,SSW,2.4,SSW
29198,2016,6,29,13,100.0,100.0,2.0,27.0,700.0,145.0,28.4,994.5,19.3,0.0,S,2.0,S
29199,2016,6,29,14,84.0,84.0,2.0,22.0,600.0,174.0,29.0,994.1,19.3,0.0,SE,1.7,SE
29200,2016,6,29,15,91.0,91.0,2.0,23.0,700.0,200.0,28.9,994.0,19.5,0.0,SE,2.5,SE
29201,2016,6,29,16,128.0,128.0,2.0,31.0,900.0,212.0,28.1,994.5,19.9,0.0,SSW,1.2,SSW
29202,2016,6,29,17,109.0,109.0,2.0,26.0,800.0,185.0,28.1,994.3,20.4,0.0,ENE,1.0,ENE
29203,2016,6,29,18,114.0,114.0,2.0,27.0,800.0,212.0,28.1,994.8,20.1,0.0,SE,2.5,SE
29204,2016,6,29,19,128.0,128.0,2.0,31.0,900.0,207.0,26.2,995.0,20.3,0.0,SSE,2.2,SSE
29205,2016,6,29,20,119.0,119.0,2.0,28.0,800.0,127.0,25.5,995.1,20.3,0.0,NE,0.9,NE
29206,2016,6,29,21,104.0,104.0,2.0,25.0,700.0,105.0,24.4,995.6,20.1,0.0,NNW,1.2,NNW
29207,2016,6,29,22,90.0,90.0,2.0,21.0,700.0,109.0,23.6,995.5,20.1,0.0,NNW,1.2,NNW
29208,2016,6,29,23,100.0,100.0,2.0,21.0,700.0,75.0,23.1,996.2,20.2,0.0,NW,0.5,NW
29209,2016,6,30,0,100.0,100.0,2.0,19.0,700.0,58.0,22.0,996.0,19.7,0.0,NNW,1.2,NNW
29210,2016,6,30,1,94.0,94.0,2.0,18.0,700.0,52.0,22.0,996.0,19.9,0.0,NNW,1.4,NNW
29211,2016,6,30,2,97.0,97.0,2.0,16.0,700.0,58.0,22.3,995.6,19.7,0.0,NE,1.4,NE
29212,2016,6,30,3,106.0,106.0,2.0,16.0,700.0,105.0,22.6,995.5,19.8,0.0,SSW,0.8,SSW
29213,2016,6,30,4,95.0,95.0,2.0,14.0,700.0,75.0,22.4,995.3,19.6,0.0,SSW,1.8,SSW
29214,2016,6,30,5,62.0,62.0,2.0,21.0,600.0,52.0,21.5,994.9,19.4,0.3,SSE,1.8,SSE
29215,2016,6,30,6,77.0,77.0,2.0,41.0,700.0,15.0,21.1,995.3,19.7,0.0,N,0.9,N
29216,2016,6,30,7,58.0,58.0,2.0,20.0,600.0,26.0,21.7,995.7,20.0,0.0,NNE,1.4,NNE
29217,2016,6,30,8,40.0,40.0,2.0,16.0,500.0,48.0,24.0,995.2,19.7,0.0,N,1.7,N
29218,2016,6,30,9,26.0,26.0,2.0,14.0,500.0,69.0,27.0,995.0,17.2,0.0,E,1.5,E
29219,2016,6,30,10,10.0,10.0,3.0,11.0,500.0,84.0,27.6,995.0,18.9,0.0,SSE,2.6,SSE
29220,2016,6,30,11,28.0,68.0,2.0,14.0,600.0,98.0,28.9,994.9,19.2,0.0,S,2.7,S
29221,2016,6,30,12,45.0,45.0,2.0,16.0,600.0,131.0,30.5,994.5,17.9,0.0,SSE,1.5,SSE
29222,2016,6,30,13,29.0,29.0,2.0,11.0,600.0,146.0,31.4,993.7,18.4,0.0,S,2.4,S
29223,2016,6,30,14,32.0,32.0,2.0,9.0,500.0,160.0,32.5,992.4,18.3,0.0,S,1.7,S
29224,2016,6,30,15,20.0,20.0,2.0,9.0,500.0,167.0,34.0,992.1,17.7,0.0,W,1.8,W
29225,2016,6,30,16,23.0,23.0,2.0,7.0,400.0,141.0,33.7,992.2,15.7,0.0,N,1.6,N
29226,2016,6,30,17,14.0,14.0,2.0,4.0,400.0,126.0,33.6,992.4,15.6,0.0,NE,1.1,NE
29227,2016,6,30,18,9.0,9.0,2.0,2.0,300.0,111.0,33.1,992.6,13.7,0.0,N,2.2,N
29228,2016,6,30,19,3.0,5.0,2.0,2.0,200.0,103.0,32.2,993.3,12.9,0.0,N,2.3,N
29229,2016,6,30,20,6.0,40.0,2.0,2.0,200.0,86.0,29.9,993.7,13.2,0.0,NNE,1.0,NNE
29230,2016,6,30,21,11.0,37.0,2.0,2.0,200.0,70.0,28.4,994.9,13.9,0.0,NNE,1.2,NNE
29231,2016,6,30,22,6.0,6.0,2.0,2.0,300.0,71.0,27.6,994.7,15.9,0.0,NE,1.8,NE
29232,2016,6,30,23,3.0,5.0,2.0,3.0,300.0,69.0,26.5,994.7,13.9,0.0,NNE,1.9,NNE
29233,2016,7,1,0,9.0,9.0,2.0,2.0,200.0,68.0,26.3,995.5,13.1,0.0,NNE,2.2,NNE
29234,2016,7,1,1,3.0,5.0,2.0,2.0,200.0,75.0,24.3,995.7,13.5,0.0,NW,1.3,NW
29235,2016,7,1,2,7.0,7.0,2.0,2.0,200.0,82.0,24.2,995.6,13.1,0.0,NNE,1.7,NNE
29236,2016,7,1,3,4.0,18.0,2.0,2.0,200.0,60.0,22.3,995.7,13.1,0.0,N,1.3,N
29237,2016,7,1,4,5.0,5.0,2.0,2.0,200.0,55.0,21.3,995.5,12.7,0.0,NW,1.0,NW
29238,2016,7,1,5,5.0,5.0,2.0,2.0,200.0,76.0,21.7,995.4,11.7,0.0,NNW,2.0,NNW
29239,2016,7,1,6,6.0,22.0,2.0,2.0,200.0,62.0,23.2,995.9,10.6,0.0,NNE,1.8,NNE
29240,2016,7,1,7,6.0,6.0,2.0,2.0,200.0,66.0,25.5,996.5,12.0,0.0,NNE,1.2,NNE
29241,2016,7,1,8,3.0,5.0,2.0,2.0,200.0,70.0,27.5,996.7,10.2,0.0,N,2.0,N
29242,2016,7,1,9,8.0,8.0,2.0,2.0,200.0,69.0,28.7,996.3,9.9,0.0,N,2.6,N
29243,2016,7,1,10,3.0,5.0,2.0,2.0,200.0,69.0,29.9,995.9,8.9,0.0,NNE,2.2,NNE
29244,2016,7,1,11,3.0,5.0,2.0,2.0,200.0,69.0,30.8,995.4,9.1,0.0,ENE,2.5,ENE
29245,2016,7,1,12,10.0,10.0,2.0,2.0,200.0,69.0,31.7,994.8,9.3,0.0,NNW,2.1,NNW
29246,2016,7,1,13,7.0,7.0,2.0,2.0,200.0,69.0,30.8,994.4,11.7,0.0,SSE,2.1,SSE
29247,2016,7,1,14,6.0,66.0,2.0,2.0,200.0,69.0,31.3,994.2,12.1,0.0,SE,2.6,SE
29248,2016,7,1,15,3.0,5.0,2.0,2.0,200.0,69.0,31.6,993.6,11.4,0.0,ESE,2.1,ESE
29249,2016,7,1,16,16.0,16.0,2.0,2.0,200.0,69.0,32.2,993.1,10.8,0.0,S,1.9,S
29250,2016,7,1,17,11.0,22.0,2.0,2.0,200.0,69.0,32.3,992.8,10.3,0.0,S,2.1,S
29251,2016,7,1,18,16.0,16.0,2.0,2.0,200.0,69.0,31.6,992.8,11.4,0.0,SE,1.6,SE
29252,2016,7,1,19,7.0,48.0,2.0,2.0,200.0,77.0,30.4,993.3,10.9,0.0,ESE,1.6,ESE
29253,2016,7,1,20,3.0,34.0,2.0,2.0,200.0,77.0,29.3,993.9,13.1,0.0,S,0.9,S
29254,2016,7,1,21,7.0,30.0,2.0,2.0,200.0,84.0,25.4,994.4,13.9,0.0,NNW,1.8,NNW
29255,2016,7,1,22,7.0,11.0,2.0,2.0,200.0,304.0,24.2,994.8,13.1,0.0,N,1.7,N
29256,2016,7,1,23,9.0,13.0,2.0,2.0,200.0,304.0,23.8,995.1,13.6,0.0,NE,1.0,NE
29257,2016,7,2,0,11.0,11.0,2.0,3.0,200.0,500.0,22.1,995.2,13.4,0.0,N,1.6,N
29258,2016,7,2,1,13.0,13.0,2.0,2.0,200.0,500.0,22.3,995.2,12.5,0.0,N,1.8,N
29259,2016,7,2,2,10.0,11.0,2.0,3.0,200.0,500.0,22.0,995.3,12.8,0.0,NE,1.0,NE
29260,2016,7,2,3,6.0,13.0,2.0,3.0,200.0,500.0,20.6,995.6,13.1,0.0,NNW,1.3,NNW
29261,2016,7,2,4,9.0,14.0,2.0,2.0,200.0,500.0,19.7,996.0,13.4,0.0,NNW,1.5,NNW
29262,2016,7,2,5,10.0,15.0,2.0,6.0,200.0,500.0,18.7,996.4,13.8,0.0,NE,0.6,NE
29263,2016,7,2,6,15.0,22.0,2.0,7.0,200.0,500.0,19.5,996.7,13.9,0.0,N,1.6,N
